theme,title,text
economy,"""россети"" уже реализуют программу сокращения расходов","""россети"" к настоящему времени уже реализуют программу по сокращению расходов, которая составлена с учетом опережающего выполнения целевых показателей, сообщил риа новости представитель компании, в ответ на вопрос о возможности дополнительной оптимизации издержек. министр финансов рф антон силуанов в среду в ходе гайдаровского форума заявил, что бюджеты госкомпаний должны быть сокращены по аналогии с федеральным бюджетом. без этого, по мнению министра, невозможно говорить в целом об адаптации бюджетного сектора к новым условиям. правительство рф уже приняло решение об оптимизации бюджета и к середине января ждет предложений от ведомств о сокращении расходов на 10%. ""в ""россетях"" действуют программы по повышению операционной эффективности и сокращению расходов, в том числе административных и управленческих. при чем бизнес-планы дочерних компаний ""россетей"" утверждены с учетом опережающего выполнения целевого показателя, установленного стратегией развития электросетевого комплекса и директивой правительства по снижению операционных расходов"", — пояснил представитель компании. в настоящее время в ""россетях"" действует программа по сокращению операционных расходов на 15% до 2017 года. при этом индексация зарплат в 2014–2016 годах предполагается только для производственного персонала."
economy,кудрин: повышение пенсионного возраста в россии принесет дивиднеды,"повышение пенсионного возраста в рф может принести политические дивиденды, потому что сбалансирует пенсионную систему и позволит проводить более высокую индексацию пенсий, считает бывший министр финансов, глава комитета гражданских инициатив (кги) алексей кудрин. ""увеличение пенсионного возраста является сегодня позитивным для рынка и для сбалансированности бюджетной системы, и имеет даже политические дивиденды — в части поддержки пенсионеров"", — сказал кудрин, выступая в среду на одной из панельных дискуссий в рамках гайдаровского форума. он отметил, что в 2016 году власти отказались от индексации пенсий россиян с 1 февраля на уровень фактической инфляции по итогам 2015 года. ""мы сегодня, в этом году недоиндексируем пенсии пенсионерам — ну куда уже хуже? чего бояться? повышение пенсионного возраста позволит проиндексировать пенсии пенсионерам в следующие годы в большей степени, то есть это в интересах пенсионеров"", — считает бывший глава российского минфина. закон предусматривает в 2016 году двойную индексацию пенсий неработающих пенсионеров: на 4% с 1 февраля и дополнительную индексацию во втором полугодии, размер и сроки которой определят в отдельном законе. социальный блок правительства рф будет настаивать на дополнительной индексации пенсий в 2016 году даже при сохранении нынешних цен на нефть, заявила ранее в среду вице-премьер рф ольга голодец. ранее президент рф владимир путин, говоря о возможности повышения пенсионного возраста, заявлял, что ""всячески сопротивляется"" этому и считает, что время для повышения пенсионного возраста в россии еще не настало. глава государства сказал, что если пенсионный возраст в рф и будут повышать, то этот процесс не будет быстрым; когда-нибудь он будет повышен, но решение о сроках еще только предстоит принять. при этом он подчеркнул, что повышение в будущем пенсионного возраста никак не затронет нынешних пенсионеров."
economy,кабмин может внести предложения по изменению бюджета в ближайшее время,"правительство рф может внести предложения в парламент по корректировке бюджета не весной, как обычно это происходит, а в ближайшее время, заявил риа новости во вторник глава бюджетного комитета совфеда сергей рябухин.  ""правительство, я думаю, внесет предложения не весной, как это обычно происходит при корректировке, а в ближайшее время"", — сказал сенатор. он отметил, что совфед готов в оперативном порядке рассмотреть предложения по изменению бюджета."
economy,рогозин: создание торгового дома поможет сербским фермерам на рынке рф,"вице-премьер российского правительства дмитрий рогозин заявил, что сербским фермерам нужно не теряя времени и с энтузиазмом входить на российский рынок, а для помощи им может потребоваться создать торговый дом. об этом он заявил во вторник в белграде по итогам заседания межправительственного российско-сербского комитета по экономическому сотрудничеству. ""думаю, что потребуется в ближайшее время создание специального торгового дома, который окажет поддержку сербским сельхозпроизводителям малого, среднего бизнеса в обеспечении логистики и доставки качественной сельхозпродукции сербии на российский рынок"", — сказал рогозин. по его словам, для этого есть огромная ниша. ""крайне важно здесь, не теряя времени, проявить максимальный энтузиазм, динамику и выйти на тот рынок, который пока еще, можно сказать, открыт"", — сказал рогозин. ""мы бы были очень рады, если бы сербы пришли на этот рынок российской федерации"", — отметил рогозин. ранее вице-премьер рф говорил, что обратился к премьер-министру сербии александру вучичу с предложением направить представителя министерства сельского хозяйства в москву, чтобы напрямую провести переговоры о ""кратном увеличении потока сельхозпродукции"" из сербии в россию."
economy,греф о ценах на нефть: идет большая финансовая игра,"цены на нефтяном рынке в последнее время определяются уже не столько решениями опек, сколько другими факторам, среди которых ключевыми являются ситуация в китае и укрепление доллара, на рынке нефти идет большая финансовая игра, считает глава сбербанка, экс-министр экономического развития рф герман греф.  ""решение опек может оказать кратковременное психологическое влияние. сегодня опек уже не контролирует рынок, и работает целый ряд других факторов. сегодня рынок больше реагирует на ситуацию в китае, девальвацию юаня. сегодня состояние китайской экономики — это ключевая история"", — сказал греф журналистам. ""нефть, я уже много раз говорил, — это не только баланс спроса и предложения, это финансовый инструмент. в условиях укрепления доллара надеяться на то, что динамика будет позитивная (по цене — ред.), очень сложно. мы видим, конечно, что сейчас идет очень большая финансовая игра на рынке нефти…  она должна достичь какого-то предела… сейчас уже очевидно, что эта зашорченная цена играет ниже 30 (долларов за баррель — ред.), но насколько она ниже 30 опустится, сейчас не может сказать никто"", — отметил глава сбербанка. ранее во вторник греф назвал текущее падение нефтяных котировок аномальным провалом и высказал мнение, что на таких уровнях — 30 долларов за баррель и ниже — долго цена не должна продержаться. однако и сильного отскока вверх, по его мнению, также ожидать не стоит."
economy,рынок акций россии слабо растет вслед за нефтью,"рынок акций рф слабо растет по основным индексам вслед за нефтяными котировками, следует из данных московской биржи. индекс ммвб к 16.10 мск рос на 0,76% — до 1695,34 пункта, индекс ртс — на 0,01%, до 699,07 пункта. курс доллара расчетами ""завтра"" рос на 19 копеек — до 76,4 рубля, курс евро — на 4 копейки, до 82,82 рубля, следует из данных биржи. мартовский фьючерс на нефть марки brent поднимался на 0,28% — до 31,97 доллара за баррель. ""рынок пытается восстановиться после сильной коррекции. похоже, никто из игроков не верит в скорое продолжение падения цены на нефть и ожидают ее отскока на 6-8% в краткосрочной перспективе"", — комментирует георгий ващенко из компании ""фридом финанс"". лидеры роста и падения в лидерах роста – акции ""полюс золота"" (3,8%), новатэка (2,42%), обыкновенные акции ""сургутнефтегаза"" (2,36%), префы ""ростелекома"" (2,26%), алроса (2,17%), а также акции ""русгидро"" (2,06%), нлмк (1,96%), втб (1,84%). на утренних торгах акции ""газпрома"" обновили годовой минимум, упав до 130,1 рубля на фоне падения нефтяных котировок ниже 32 долларов за баррель. однако днем акции компании перешли к росту и поднимаются на 2,18% — до 134,25 рубля. в лидерах снижения — акции ""м.видео"" (-2,55%), нмтп (-2,45%), ""распадской"" (-2,12%), лср (-2,06%), polymetal (-1,98%), ммк (-2,87%), ""дикси"" (-1,87%), а также акции ""акрона"" (-1,58%) и акции ""мегафона"" (-1,58%). прогнозы и рекомендации ожидается коррекционный рост российских индексов на ожиданиях сокращения запасов сырой нефти в сша, полагает руководитель управления торговых стратегий dukascopy bank sa даниил егоров. индекс ммвб проведет торги вторника в диапазоне 1645-1685 пунктов, считает александр разуваев из ""альпари"". ""как только появится повод, рынок быстро вернет потерянное"", — добавляет он. в целом, рынок нефти начал проявлять признаки жизни и недовольства сложившимися условиями, что может стать поводом для окончания длительного и бессмысленного толкания тяжеловесов за долю пирога, считает аналитик компании ""открытие брокер"" андрей кочетков. соответственно, стабилизация и разворот котировок ""черного золота"" позволит вернуть уверенность в сырьевые бумаги, добавляет он. ""на вечер существенных событий нет, кроме выступления главы фрб ричмонда джефри лейкера. кроме того, после полуночи выйдут данные американского института нефти по запасам в сша. в случае продолжения отскока в нефти можно ждать и улучшения настроений на российском рынке, да и на развивающихся, которые во многом зависят от добычи сырья"", — отмечает аналитик."
economy,"росстат подтвердил данные по инфляции за 2015 год - 12,9%","инфляция в россии в декабре 2015 года составила 0,8%, в целом за год потребительские цены увеличились на 12,9%, сообщает во вторник росстат. таким образом, ведомство подтвердило предварительные данные, опубликованные ранее.  цены на продукты в декабре выросли на 1,2% по сравнению с ноябрем, а за весь прошлый год продовольственные товары подорожали на 14%. при этом цены на непродовольственные товары в декабре повысились на 0,4% в месячном выражении, за весь год — на 13,7%. в декабре сильнее всего выросли цены на плодоовощную продукцию. так, свежие помидоры и огурцы стали дороже на 29,7% и 19,7% соответственно, лимоны – на 14%, виноград – на 12,3%, свежая белокочанная капуста – на 8,1%. вместе с тем цены на апельсины снизились на 0,3%. цены на йогурты, творожные сырки, соленую сельдь, черный перец-горошек и рыбные консервы повысились на 1,8-2,2%. одновременно на 0,2-0,7% снизились цены на свинину, мясо птицы, рис и минеральную воду."
economy,сенатор: корректировка бюджета рф возможна по итогам i полугодия,"федеральный бюджет при необходимости может быть скорректирован не раньше, чем по итогам первого полугодия 2016 года, считает первый замглавы бюджетного комитета совета федерации владимир петров. сенатор не располагает информацией о том, что бюджет может быть секвестирован в ближайшее время.  ""нужно посмотреть, как исполняется бюджет, сейчас еще рано об этом думать"", — отметил сенатор. ""я думаю, не раньше итогов за первое полугодие можно обсуждать корректировку бюджета рф"", — добавил он. петров напомнил, что у россии есть источники финансирования дефицита бюджета, за счет которых можно определенное время регулировать бюджетные траты."
economy,депутат гд просит при секвестре бюджета не касаться социальных статей,"депутат госдумы от кпрф валерий рашкин направил запрос премьер-министру рф дмитрию медведеву в связи с публикациями в сми о возможном секвестировании федерального бюджета на 10%; депутат просит не сокращать расходы на здравоохранение, образование и отечественную экономику, а провести секвестр за счет затрат на оборону, безопасность и правоохранительную деятельность и ""секретные статьи"".   по его мнению, перераспределение расходов можно произвести ""за счет сокращения затрат на общегосударственные расходы, национальную оборону, национальную безопасность и правоохранительную деятельность и ""секретные статьи"", в совокупности составляющие почти 40% расходов бюджета. рассмотреть вопрос об отказе от дорогостоящих внешнеполитических акций, сосредоточившись на развитии экономики страны и поддержании жизненного уровня ее населения""."
economy,греф: при падении цены на нефть курс доллара может составить 80 рублей,"глава сбербанка герман греф прогнозирует курс доллара на уровне 80 рублей в случае падения цены нефти до 25 долларов за баррель.   ""в нашем бизнес-плане пессимистичный сценарий был 30 (долларов за баррель нефти — ред.), в начале года это стало реальным. конечно, мы уже начали тестировать сейчас 25 (долларов за баррель — ред.), но это уже тяжелый сценарий"", — сказал греф, добавив, что все будет зависеть от того, как долго нефть останется на отметке около 30 долларов за баррель или дешевле. ""если долго, то это будет очень болезненно для экономики, конечно"", — отметил глава сбербанка. по его словам, под долгим периодом времени имеется в виду полгода-год. ""я небольшой пессимист. думаю, что все-таки на таких уровнях долго цена не должна продержаться. я и не большой оптимист по поводу того, что она очень высоко отскочит, но это аномальный провал"", — добавил греф. рубль в последнее время остается довольно устойчивым к снижению рынка нефти. падение черного золота против доллара идет быстрее, чем ослабление рубля к американской валюте. в итоге brent во вторник дешевел ниже уровня 2,4 тысячи рублей, что является многолетним минимумом. в 2015 году отмечалась устойчивая тенденция к снижению этого показателя от уровня примерно 3,8 тысячи рублей к текущим 2,4 тысячи, что свидетельствует о некоторой адаптации рынка валюты рф к слабой динамике рынка нефти."
economy,курс лиры вернулся к росту после падения на фоне взрыва в стамбуле,"курс турецкой лиры по отношению к доллару и основные индикаторы фондовой биржи вернулись к росту после падения (до минимальных позиций с сентября 2015 года из-за появления сообщений о взрыве в стамбуле), свидетельствуют данные торгов. по состоянию на 14.08 мск курс доллара к лире опускался до 3,0273 лиры за доллар с 3,0377 лиры за доллар на предыдущем закрытии. сразу после появления новостей о взрыве курс доллара к лире поднялся до отметки в 3,0485 лиры за доллар.  мощный взрыв прогремел в районе площади султанахмет рядом с трамвайной остановкой в 11.20 мск в момент, когда там находилась группа туристов. на место происшествия прибыло большое число полицейских автомобилей и машин скорой помощи. пострадавшие отправлены в больницу, об их состоянии информации пока нет. по последним данным властей, погибли 10 человек, 15 получили ранения. по данным немецкого телеканала n24, среди пострадавших находятся шестеро немецких туристов. ""инвесторы пытаются оценить тяжесть взрыва"", — комментирует ситуацию агентству блумберг директор по продажам акций институциональным клиентам в deniz yatirim в стамбуле гюльшен аяз (gulsen ayaz)."
economy,"савельев: лоукостер ""победа"" стал удачным проектом","бюджетная авиакомпания ""победа"" (дочернее предприятие ""аэрофлота"") оказалась удачным проектом, реализовать аналогичные проекты могут и другие авиакомпании, считает глава ""аэрофлота"" виталий савельев. ""проект оказался очень удачным, владимир владимирович, — сказал савельев на встрече с президентом рф владимиром путиным, которая прошла в аэропорту ""шереметьево"". — мы рекомендуем и другим авиакомпаниям последовать этому примеру, потому что мы не являемся здесь монополистами тоже, но ниша оказалась очень удачной"". глава ""аэрофлота"" отметил, что в декабре 2015 года ""победа"" перевезла трехмиллионного пассажира за год своего существования. при этом компания осуществляет рейсы не только по россии, но и за рубеж. ""сейчас ""победа"" располагает парком в 12 машин и уже начинает летать за рубеж и в калининград, но в основном приоритет – внутри россии. причем по россии ""победа"" летает не только из москвы: мы делаем много рейсов из екатеринбурга и других городов напрямую в сочи, в другие города, то есть мы распределяем этот поток"", — пояснил он. по словам савельева, авиация – это очень конкурентный рынок, но ""в свое время государство все сделало для того, чтобы конкуренция в авиационной отрасли нарастала, поэтому, несмотря на кризис, выравнивание происходит достаточно заметно"". авиакомпания ""победа"" была образована 16 сентября 2014 года вместо попавшего под санкции ес ""добролета"". первый рейс лоукостер выполнил 1 декабря 2014 года в волгоград из московского аэропорта ""внуково"". к 2018 году флот перевозчика будет насчитывать около 40 воздушных судов. по состоянию на 25 июня 2015 года ""победа"" оперирует 12 boeing 737-800 ng (в компоновке на 189 пассажиров)."
economy,глава фтс: транзит товаров с украины через рф не останавливался,"транзит товаров с украины через территорию россии после нового года не останавливался, заявил журналистам глава федеральной таможенной службы андрей бельянинов.  согласно указу президента россии, грузовые перевозки из украины в казахстан через рф будут осуществляться только с территории белоруссии и при условии наличия системы глонасс. по словам бельянинова, возможности для транзита с территории украины остались. ""транспортных средств — железнодорожных вагонов и автомобилей — прошло через российскую таможенную границу после нового года всего свыше 1300 (единиц) и свыше 200 контейнеров — это был транзит в большое количество стран: азербайджан, великобританию, финляндию… вот это все работает, и я бы не сказал, что границы наглухо закрыты, транзитные возможности россии используются"", — подчеркнул глава фтс. россия с 1 января приостановила для украины действие договора снг о зоне свободной торговли и ввела таможенные пошлин для защиты своего рынка от наплыва беспошлинных товаров из ес. кроме того, в отношении украины введено продуктовое эмбарго как для страны, поддержавшей антироссийские санкции."
economy,единственным акционером крупнейшего банка крыма стало государство,"единственным акционером российского национального коммерческого банка (рнкб), крупнейшего банка крыма, стало государство в лице росимущества, говорится в сообщении кредитной организации. ""российский национальный коммерческий банк сообщает о смене акционера. владельцем 100% обыкновенных акций банка стала российская федерация в лице федерального агентства по управлению государственным имуществом (росимущество)"", — говорится в сообщении. правительство крыма в феврале прошлого года продало рнкб компании ""комплексные энергетические решения"" (ооо ""кэр""), являющейся головным предприятием одноименной группы. до конца марта 2014 года рнкб принадлежал банку москвы. председатель совета директоров банка руслан арефьев отметил, что переход банка в собственность государства в лице росимущества является самым значимым событием в истории рнкб. ""мы делаем все возможное для обеспечения жителей полуострова качественными финансовыми услугами и надеемся, что при поддержке акционера, банк перейдет на новый уровень как в плане работы с клиентами, так и в части взаимодействия с федеральными и региональными органами власти"", — приводятся в релизе его слова. подробнее о новостях крыма — на crimea.ria.ru >>"
economy,ирак планирует снизить добычу нефти в 2016 году,"ирак планирует снизить добычу нефти в 2016 году с 3,8 миллиона баррелей в день до 3,6 миллиона, заявил агентству sputnik представитель министерства нефти асем джихад. ""наш объем добычи составляет 3,8 миллиона баррелей в день. в новом году (в 2016 – ред.) планируется добыча в размере 3,6 миллиона баррелей в день"", — отметил представитель ведомства. по словам джихада, доходы страны от продажи нефти снизились на 70% из-за падения цен на нефть. ""нефтяные доходы ирака снизились с восьми миллиардов долларов ежемесячно при стоимости барреля 90-100 долларов до менее трех миллиардов при нынешних ценах"", — заявил джихад."
economy,"""черноморнефтегаз"" может увеличить поставки газа в украинский геническ","крымский ""черноморнефтегаз"" с 4 по 11 января поставил в генический район херсонской области украины более 33 тысяч кубометров природного газа и при необходимости готов увеличить поставки, говорится в сообщении компании. президент рф владимир путин из гуманитарных соображений ранее поручил проработать вопрос о возможности обеспечения поставок газа замерзавшему в начале января геническу. топлива городу не хватило из-за сильного похолодания, жители утверждали, что его не было в период более чем 20-градусных морозов на протяжении трех дней. при этом традиционно вопросы газоснабжения данного региона решало крымское предприятие ""черноморнефтегаз"". однако после вхождения полуострова в состав россии, поставки газа потребителям херсонской области стали заботой исключительно украинского тэка.  ""с 22.40 4 января гуп рк ""черноморнефтегаз"" начало подачу природного газа в город геническ. при этом никаких обязательств по поставкам ""голубого"" топлива в соседнее государство у предприятия нет, помощь оказывается на благотворительной основе. на сегодняшний день предприятие продолжает газоснабжение геническа. объемы подачи варьируются в зависимости от погодных условий и при необходимости могут быть увеличены. по состоянию на 11 января город получил более 33 тысяч кубометров природного газа"", — говорится в сообщении ""черноморнефтегаза""."
economy,"the economist рассчитал справедливый курс рубля по ""индексу бигмака""","курс российской валюты занижен практически на 70% — к такому выводу пришла редакция журнала the economist, основываясь на данных, полученных в результате вычисления ""индекса бигмака"". по версии издания, один доллар должен стоить 23,12 рублей, а не 75. в сша, пишет издание, бигмак продается за $4,93, а в россии в пересчете на доллары стоимость бургера равна $1,53. при этом цена бургера учитывалась  в размере 114 рублей, при курсе 74,66 рублей за доллар. если уравнивать стоимость одинаковых блюд сети быстрого питания, получается, что курс российского рубля должен равняться 23,12 рублей за один доллар. самой же недооцененной валютой в мире the economist назвал венесуэльский боливар. кроме того, по мнению издания, недостаточно оценены украинская гривна, южноафриканский ранд, малазийский ринггит, индийская рупия.  самые переоцененные валюты, согласно данным издания, — швейцарский франк (завышен на 30,7%), шведская и норвежская кроны (6,1% и 5,8% соответственно).  основу ""индекса бигмака"" составляет положение, исходя из которого одинаковые продукты должны стоить в разных странах одинаково. если же товары продаются по разным ценам, то по версии the economist это может означать, что курс валют не соответствует экономической действительности. для удобства расчетов был избран бургер ""бигмак"", состав которого практически не отличается по всему миру. о том, как формируется курс рубля, читайте в справке ria.ru >>"
economy,"яресько: мвф признал, что бюджет украины соответствует целям программы","международный валютный фонд (мвф) согласился с тем, что принятый радой госбюджет отвечает целям программы сотрудничества с украиной, сообщила министр финансов страны наталья яресько. рада 25 декабря прошлого года с правками приняла госбюджет на 2016 год. яресько заявляла, что принятие бюджета не является гарантией получения нового транша от мвф. по ее словам, не было уверенности, что все внесенные в документ изменения будут согласованы с фондом. киев ждал оценки от мвф. она добавила, что на данный момент мвф уже завершил свою оценку бюджета и соответствующего пакета законодательства, принятие которого было необходимо для принятия бюджета на 2016 год. ""мвф согласился с тем, что принятый бюджет в целом соответствует целям программы"", — заявила яресько. "
economy,рогозин: рф получила аванс от ирана за поставки составных частей c-300,"россия получила аванс от ирана за поставку составных частей зенитно-ракетного комплекса с-300, иран также отозвал свой иск к рф в международный арбитражный суд, заявил российский вице-премьер дмитрий рогозин. ""поставки системы с-300 определены контрактом. он подписан в прошлом году. поставки начинаются с получения финансовых средств. они уже поступили на счета соответствующих российских организаций, и контракт сейчас в стадии реализации"", — сказал рогозин. по словам вице-премьера, иск ирана к россии в связи с непоставкой с-300 отозван. ""мы получаем гарантии тегерана об отзыве иска в связи с непоставкой"", — отметил он. по словам дмитрия рогозина, российская и иранская стороны находятся в постоянном контакте. ""я вот даже перед новым годом, в воскресный день имел переговоры с господином (хоссейном) декханом, министром обороны, поэтому у нас сейчас беспрецедентно хорошие отношения с исламской республикой иран. такого у нас давно не было, и у нас общие есть интересы, они связаны, прежде всего, с восстановлением безопасности и мира в сирии"", — заявил вице-премьер правительства рф. ""вот этот контракт по с-300, он открывает дорогу в целом для глубокого сотрудничества между нашими странами не только в военно-технической сфере, но и сфере экономики. вы знаете, что президент (россии владимир) путин был в тегеране недавно, было принято решение о выделении ирану кредита, который пойдет на реализацию гражданский инвестиционных проектов, поэтому у нас все с иранцами хорошо"", — подчеркнул заместитель председателя правительства. россия и иран заключили в 2007 году контракт на поставку с-300 стоимостью около 900 миллионов долларов. однако после принятия советом безопасности оон резолюции 1929, которая предусматривала введение санкций в отношении ирана, бывший в то время президент дмитрий медведев своим указом приостановил выполнение контракта. в ответ иран подал в международный арбитражный суд иск в отношении рф на сумму 4,2 миллиарда долларов. сейчас стороны ведут переговоры об отзыве этого иска. президент рф владимир путин подписал в апреле этого года указ, который снимает запрет на поставку этих комплексов в иран. в июне помощник президента по вопросам военно-технического сотрудничества владимир кожин сообщил, что москва и тегеран готовят контракт на поставку с-300. при этом он подчеркнул, что система с-300 претерпела изменения, улучшены тактико-технические характеристики."
