theme,title,text
world,ек в ближайшее время подготовит предложение по легальной миграции в ес,"еврокомиссия (ек) в ближайшие месяцы представит предложение по легальной миграции в страны евросоюза, заявил в пятницу председатель ек жан-клод юнкер.  по данным приграничного агентства ес frontex, за 2015 год в евросоюз прибыли более 1,2 миллиона мигрантов. еврокомиссия заявила, что нынешний миграционный кризис в мире крупнейший со времен второй мировой войны. "
world,мвд финляндии: групповые сексуальные домогательства - новый феномен,"сексуальные домогательства сами по себе не являются новым феноменом для финляндии, но с проблемой сексуальной агрессии со стороны группы страна сталкивается впервые, заявил агентству sputnik представитель министерства внутренних дел финляндии мика мекинен (mika mäkinen). мекинен сообщил, что отделение полиции города хельсинки собирает информацию о нападениях сексуального характера, которые, вероятно, происходили в столице финляндии в канун нового года. соответствующее заявление представители правоохранительных органов сделают в ближайшие недели. ранее сми сообщили о трех нападениях сексуального характера, предположительно, произошедших на центральном вокзале столицы страны хельсинки в новогоднюю ночь. однако, мекинен подчеркнул, что еще слишком рано судить о причастности мигрантов к этим нападениям. в новогоднюю ночь произошли массовые нападения на жительниц и жителей кельна со стороны мигрантов и беженцев. в полицию, по последним данным, уже поступило более 600 заявлений от женщин, пострадавших от сексуальных домогательств, также зафиксированы многочисленные кражи. по словам очевидцев, среди нападавших были молодые мужчины североафриканской и арабской внешности. после этих событий были зафиксированы нападения на выходцев из мусульманских стран по всей германии, а также массовые акции протеста и беспорядки, устраиваемые людьми правых взглядов. аналогичные преступления произошли в ряде других городов германии — гамбурге, штутгарте, берлине, франкфурте-на-майне, нюрнбурге, а также в швеции, финляндии, австрии, швейцарии и других европейских странах."
world,в индии жертвами дтп с участием автобуса стали одиннадцать человек,"по меньшей мере 11 человек погибли, еще 20 пострадали в дтп с участием автобуса в округе удхампур индийского штата джамму и кашмир, сообщает агентство ians со ссылкой на полицию. инцидент произошел, когда автобус упал в овраг после того, как водитель автобуса потерял управление транспортным средством. ""одиннадцать человек погибли в этой аварии, еще 20 (ранены — ред.). двое из пострадавших получили серьезные травмы"", — сообщил агентству представитель полиции суриндер гупта (surinder gupta). все пострадавшие были доставлены в госпиталь, ведется расследование."
world,президент греции считает важным вклад россии в решение мировых вызовов,"президент греции прокопис павлопулос на встрече с главой рф владимиром путиным заявил, что афины считают важным вклад россии в решение мировых вызовов. ""я хотел бы передать от имени греческого народа и правительства и всех демократических сил греции тот факт, что мы считаем очень важным вклад россии в сегодняшние события в мире, вызовы, которые связаны не столько с экономикой, сколько с человеком"", — сказал президент греции."
world,"швейцария экстрадирует в россию гендиректора ""европамазцентр""","гражданин рф, гендиректор ""европамазцентр"" борис мазурский, обвиняемый в мошенничестве на сумму 95 миллионов рублей, будет экстрадирован в сопровождении сотрудников интерпола из швейцарии в россию, сообщает в пятницу пресс-служба генпрокуратуры рф. ""пятнадцатого января 2016 года по требованию генеральной прокуратуры российской федерации компетентные органы швейцарской конфедерации экстрадируют в россию гражданина рф бориса мазурского. сегодня в сопровождении сотрудников фсин россии и российского бюро интерпола мазурского экстрадируют в россию"", — говорится в сообщении. как было установлено, в апреле 2008 года к мазурскому, как к гендиректору ""европамазцентр"", обратился директор одной из компаний с предложением заключить договор купли-продажи автомобилей. после этого он решил похитить деньги у данной компании путем обмана ее руководства о намерении исполнить обязательства. ""так, он получил на счет подконтрольной фирмы свыше 128 миллионов рублей в качестве оплаты 86 автомобилей. часть денежных средств (около 34 миллионов рублей) он перечислил в счет оплаты поставки, а оставшиеся почти 95 миллионов рублей были переведены на его расчетный счет. указанными денежными средствами мазурский распорядился по своему усмотрению"", — добавляет пресс-служба. мазурский был объявлен в международный розыск в декабре 2009 года, а через год его местонахождение было установлено на территории швейцарии. генпрокуратура направила запрос о его выдаче, который был удовлетворен в январе 2016."
world,в азербайджане потушен огонь на самой опасной скважине нефтеплатформы,"в результате пожара погибли 11 человек, были спасены 33, пропавшими числятся 19."
world,сми: boeing авиакомпании мау экстренно сел в аэропорту львова,"самолет boeing авиакомпании ""международные авиалинии украины"" (мау) вынужденно вернулся в аэропорт львова из-за запаха дыма, причиной которого могло стать попадание пластикового предмета в двигатель, сообщил украинский телеканал ""1+1"" со ссылкой на пресс-службу мау. ранее в пятницу ряд украинских сми сообщил, что в небе над львовом якобы загорелся пассажирский самолет. однако в авиакомпании пояснили, что пожара не было, но самолет, летевший в киев, вернулся в львовский аэропорт из-за запаха горелого пластика в салоне. ""самолет авиакомпании мау, boeing 737-800, регистрационный номер ur-psc, который выполнял рейс ps034 львов-киев сегодня, 15 января, вернулся в аэропорт вылета, поскольку после набора высоты в пассажирском салоне появился запах горелого пластика. при этом никаких признаков возгорания – ни дыма, ни огня – в салоне не было обнаружено. командир судна принял решение вернуться в аэропорт львова, в полном соответствии с действующими авиационными процедурами"", — говорится в сообщении пресс-службы мау. в компании отметили, что после посадки пассажиры получили багаж и ожидали вылета рейса, признаков возникновения пожара на борту не обнаружили. по данным мау, одной из причин запаха дыма может быть попадание пластикового предмета (целлофановый пакет, кусок целлофановой пленки для упаковки чемоданов) в двигатель. ""точную причину появления запаха авиакомпания обнародует после получения официального заключения технической комиссии"", — отметили в компании. на борту было 154 пассажира. согласно онлайн табло на сайте львовского аэропорта, самолет уже отбыл в киев."
world,мид британии: турция имеет право на защиту от курдских боевиков,"министр иностранных дел великобритании филип хаммонд заявил, что турция имеет право защищать себя от боевиков запрещенной в стране рабочей партии курдистана (рпк) и выразил надежду, что в стране скоро возобновится диалог для поиска прочного мира. турецкие власти объявили в декабре комендантский час в ряде населенных курдами регионов на юго-востоке страны, в частности, в районе сур города диярбакыр, джизре и силопи провинции ширнак, а также в нусайбине и даргечите провинции мардин, где продолжаются уличные столкновения силовиков и боевиков рпк. турецкий фонд по правам человека сообщил о гибели 162 мирных жителей в районах антитеррористической операции, начиная с 16 августа 2015 года. обстановка в турции резко обострилась после организованного 20 июля террористической организацией ""исламское государство"" (в арабской транскрипции даиш, запрещена в рф) теракта в суруче на границе с сирией, в результате которого погибли 33 курдских активиста, и убийств полицейских в юго-восточных провинциях, ответственность за которые взяла на себя рпк. всего жертвами курдских боевиков стали более 200 полицейских и военных. истребители ввс турции с 24 июля атакуют позиции рпк в юго-восточных турецких провинциях и на севере ирака. всего за пять месяцев турецкие силовики уничтожили около 3,1 тысячи боевиков рпк."
world,в ек назвали сербию главным партнером в борьбе с миграционным кризисом,"участие белграда в решении мирового миграционного кризиса показало, что сербия является ключевым партнером евросоюза, заявил еврокомиссар по гуманитарной помощи и управлению кризисами христос стилианидис после встречи с премьером сербии александром вучичем в белграде в пятницу. по словам еврокомиссара, он прибыл обсуждать с сербской стороной четыре основных вопроса. речь идет о мерах, которыми сербия борется с кризисом, гуманитарной помощи, поиску решения по выходу из кризиса и участию белграда в системе гражданской обороны ес.  стилианидис добавил, что брюссель продолжит помогать белграду в преодолении миграционного кризиса. он напомнил, что в декабре 2015 года ес выделил дополнительно 13 миллионов евро на гуманитарную помощь, тем самым общая сумма достигла 22 миллионов евро, большая часть которых предназначена сербии. всего, по данным сербских властей, через территорию республики на запад прошли свыше полумиллиона человек из стран ближнего востока и северной африки. по данным приграничного агентства ес frontex, за 2015 год в евросоюз прибыли более 1,2 миллиона мигрантов. еврокомиссия заявила, что нынешний миграционный кризис в мир — крупнейший со времен второй мировой войны."
world,"землетрясение магнитудой 5,4 произошло в районе острова маккуори","землетрясение магнитудой 5,4 произошло в акватории острова маккуори в южной части тихого океана, сообщает геологическая служба сша (usgs). толчки были зафиксированы в четверг в 15.15 мск. очаг землетрясения залегал на глубине 10 километров, эпицентр находился в 150 километрах к северо-востоку от острова маккуори, принадлежащего австралии. информации о жертвах и разрушениях не поступало. угроза цунами не объявлялась. остров маккуори находится в южной части тихого океана, в 1,5 тысячи километрах от острова тасмания."
world,кэмерон объявит в ливане о дополнительной помощи сирийским беженцам,"премьер-министр великобритании дэвид кэмерон посетит в четверг ливан, где объявит о выделении дополнительных 100 миллионов фунтов стерлингов на помощь сирийским беженцам. ""премьер-министр сегодня посетит ливан, чтобы лично убедиться в том, как выделяемые великобританией средства помогают уязвимым людям, которые были изгнаны из своих домов в сирии. в то время как вклад великобритании в помощь им составляет уже миллиард фунтов стерлингов, премьер-министр объявит о деталях дополнительных ста миллионов фунтов стерлингов на помощь сирийским беженцам, 40 миллионов из которых будут направлены в окружающие сирию страны"", — говорится в сообщении канцелярии премьера. оон и неправительственным организациям будут переданы 40 миллионов фунтов стерлингов, работающим в ливане (29 миллионов), иордании (6 миллионов) и турции (5 миллионов). еще 60 миллионов пойдут на помощь сирийцам, остающимся на территории своей страны, но лишившимся своих домов. на сегодняшний день четверть населения ливана составляют беженцы — 1,2 миллиона при населении в четыре миллиона, еще 700 тысяч беженцев находятся в иордании, два миллиона — в турции. развитие ситуации — в спецпроекте риа новости ""война в сирии"" >>"
world,"немецкий политик: меркель надо убрать с поста ""в смирительной рубашке""","ангелу меркель необходимо заставить покинуть пост канцлера фрг ""в смирительной рубашке"", заявил руководитель тюрингского отделения партии евроскептиков ""альтернатива для германии"" (afd) бьерн хёке на демонстрации против миграционной политики властей в эрфурте. об этом сообщает издание focus. ""германией управляют идиоты"", — добавил он. по данным полиции, в демонстрации приняло участие около 2400 сторонников партии. позже на митинг против этой демонстрации вышли 500 человек. никаких конфликтов зарегистрировано не было, пишет focus.  в 2015 году германия приняла около 1,1 миллиона беженцев. в новогоднюю ночь произошли массовые нападения на жительниц и жителей кельна со стороны мигрантов и беженцев. в полицию, по последним данным, уже поступило более 600 заявлений от женщин, пострадавших от сексуальных домогательств, также зафиксированы многочисленные кражи. по словам очевидцев, среди нападавших были молодые мужчины североафриканской и арабской внешности. после этих событий были зафиксированы нападения на выходцев из мусульманских стран по всей германии, а также массовые акции протеста и беспорядки, устраиваемые людьми правых взглядов. аналогичные преступления произошли в ряде других городов германии — гамбурге, штутгарте, берлине, франкфурте-на-майне, нюрнберге, а также в швеции, финляндии, австрии, швейцарии и других европейских странах. согласно январским опросам общественного мнения в германии, более 60% немцев критично относятся к приему новых беженцев. "
world,сына проживающей в финляндии русской гражданки эстонии вернули в семью,"сына вероники стопкиной, проживающей с мужем в финляндии русской гражданки эстонии, вернули в семью, сообщил уполномоченный при президенте рф по правам ребенка павел астахов. ранее сми сообщали, что в финляндии у русскоязычной женщины и ее мужа изъяли сына без объяснения причин. ребенок находился в частном детском доме. астахов заявлял, что стопкина, имея гражданство эстонии, является русской по национальности и живет в финляндии уже 12 лет. всего у семьи четверо сыновей — 22, 12, 10 и 6 лет. омбудсмен также рассказал риа новости, что после этой истории родители приняли решение временно перевести сына на домашнее обучение, как и остальных детей в семье. ""они приняли решение перевести (ребенка) на домашнее обучение пока, чтобы не возникало таких ситуаций. родители боятся теперь, что ребенок вот так может не вернуться"", — пояснил он. возращение ребенка в семью подтвердил и финский правозащитник йохан бекман. ""сегодня я получил положительную информацию от родителей. вероника сама сообщила, что ребенок возвращен домой, и вся семья сейчас дома"", — сказал он риа новости, добавив, что обращался в финскую полицию с просьбой о содействии в возвращении 10-летнего ребенка в семью. по словам правозащитника, мальчика изъяли из семьи после того, как он якобы пожаловался в школе, что его наказали дома, хотя никакого доказательства этому нет. ""я обратился в финскую полицию и попросил содействия по возвращению ребенка вероники стопкиной, который необоснованно находится в детдоме. я объяснил, что дома для него нет никаких угроз… и через несколько дней я получил положительный ответ от полиции, где они сообщили, что направили просьбу в социальную службу вернуть ребенка родителям"", — рассказал бекман."
