theme,title,text
politics,путин проведет переговоры с эмиром катара 18 января,"президент россии владимир путин 18 января проведет переговоры с эмиром катара тамимом бен хамадом аль тани, в ходе которых обсудят энергетику и ситуацию на ближнем востоке, сообщает пресс-служба кремля в пятницу. ""в ходе предстоящей встречи приоритетное внимание будет уделено комплексному наращиванию российско-катарского сотрудничества в торгово-экономической, инвестиционной, энергетической и гуманитарной сферах. предполагается обстоятельный обмен мнениями по актуальным вопросам международной повестки дня, прежде всего ситуации в регионе ближнего востока и северной африки"", — говорится в сообщении."
politics,источник: эмир катара посетит россию 18 января,"эмир катара шейх тамим бин хамад аль-тани посетит россию 18 января, сообщил в пятницу дипломатический источник. ""визит продлится один день"", — цитирует его слова агентство sputnik. катарская сторона рассчитывает, что во время визита эмир проведет переговоры с президентом россии владимиром путиным, а также ряд встреч с российскими политиками."
politics,сми: дума предлагает лишать чиновников свободы на пять лет за самопиар,"изменения предполагается внести в уголовный кодекс рф и фз ""об общих принципах организации законодательных (представительных) и исполнительных органов государственной власти субъектов рф""."
politics,путин обсудит с президентом греции перспективы отношений двух стран,"президент рф владимир путин проведет переговоры с президентом греции прокописом павлопулосом, в ходе которых планируется обсудить состояние и перспективы двусторонних отношений, а также актуальные международные вопросы. павлопулос впервые посещает россию. в должность главы государства он вступил в марте 2015 года. это будет его первая встреча с путиным. президент греции прибыл в москву накануне, он принял участие в гайдаровском форуме ""россия и мир: взгляд в будущее"". греческие сми придают большую важность визиту, отмечая, что он имеет целью дальнейшее улучшение отношений между двумя странами и связан также с проведением в 2016 году перекрестных годов россии и греции. в рамках перекрестных годов планируется проведение множества мероприятий, в том числе крупных выставок в столицах и гастролей прославленных театральных коллективов. но посвящен год будет не только культуре и искусству. ожидается, что он даст импульс двусторонним связям и сотрудничеству практически во всех сферах, поможет найти новые схемы инвестиционного взаимодействия, стимулировать торговлю и увеличить туристические потоки. россия будет почетным гостем на международной выставке в салониках, которая проходит в сентябре. помимо этого, в 2016 году отмечается тысячелетие присутствия русских на святой горе афон. все эти вопросы могут быть затронуты на встрече путина и павлопулоса. эксперты не исключают, что президент греции проинформирует путина о положении дел в экономике страны, а также о ситуации с беженцами и мигрантами — их основной поток в европу идет из турции через грецию. в ходе визита павлопулоса, по мнению старшего научного сотрудника института славяноведения ран петра искендерова, могут быть подписаны соглашения об участии москвы в греческих инвестиционных проектах и предоставлении афинам кредитов. эксперт также полагает, что стороны могут обсудить ситуацию с санкционной войной между евросоюзом и россией. ""на мой взгляд, россия постарается из первых рук получить информацию о том, какова сейчас расстановка сил в европейском союзе с точки зрения перспективы отмены санкций"", — считает он. в греции считают перспективы экономического сотрудничества весьма оптимистичными, несмотря на проблемы, существующие на международном уровне и препятствующие их развитию: санкции евросоюза в отношении россии, и ответные меры рф, связанные с эмбарго на поставки сельскохозяйственной продукции из стран ес. по мнению искендерова, на переговорах речь может пойти и об энергетических проектах. он отметил, что сейчас наблюдаются определенные подвижки в позиции болгарии по поводу возобновления проекта ""южный поток"" и в отношении проекта нефтепровода бургас-александрополис. ""на мой взгляд, нынешняя ситуация как раз открывает определенные перспективы для активизации сотрудничества россии и греции в энергетической сфере, в том числе, более активное участие российских компаний в тендерах на энергетической рынке греции"", — отметил эксперт. в греции президент избирается парламентом и наделен рядом властных полномочий, однако непосредственное руководство страной осуществляет премьер-министр. согласно конституции греции, президент является арбитром институтов власти и в основном исполняет представительные функции. вместе с тем павлопулос ведет очень активную политическую деятельность, в частности, на международной арене."
politics,"власти крыма: киев не вернет полуостров даже ""международными рычагами""","возращение крыма обратно в состав украины невозможно, даже если киевские власти задействуют международные рычаги и пойдут на создание новой контактной группы с участием стран евросоюза и сша, заявил риа новости первый вице-премьер крымского правительства михаил шеремет. ранее украинский президент петр порошенко заявил о планах создания в целях ""возврата крыма"" международного механизма в формате ""женева плюс"", в который войдут партнеры из евросоюза, сша и, возможно, страны-подписанты будапештского меморандума о гарантиях безопасности в связи с присоединением украины к договору о нераспространении ядерного оружия (его подписали украина, сша, россия и великобритания). первый вице-премьер считает, что инициатива создания контактной группы ""женева плюс"" продиктована порошенко извне и выглядит нелепо. ""мы понимаем, что он (петр порошенко – ред.) ни одного решения самостоятельно никогда не принимал — всегда по указке западных стран, которые диктовали каждый его шаг"", — подчеркнул собеседник агентства. крым и севастополь вошли в состав россии по итогам мартовского референдума в 2014 году. воссоединение с россией поддержало 96,77% крымчан и 95,6% севастопольцев. власти украины и западных стран отказались признавать это волеизъявление народа и ввели против региона санкции. подробнее о новостях крыма — на crimea.ria.ru>>"
politics,матвиенко встретится с эмиром катара,"спикер совета федерации валентина матвиенко встретится в москве с эмиром катара тамимом бен хамадом аль тани, сообщила в четверг пресс-служба совфеда. ""18 января состоится встреча председателя совета федерации валентины матвиенко с эмиром государства катар тамимом бен хамадом аль тани"", — говорится в сообщении. ранее о приезде эмира катара в россию агентству sputnik рассказал катарский дипломатический источник, однако точные даты визита официально не объявлены."
politics,чеченский омбудсмен не нашел в словах кадырова угрозы оппозиции,"уполномоченный по правам человека в чеченской республике нурди нухажиев не видит угрозы в словах главы республики рамзана кадырова о российской внесистемной оппозиции, сообщается на сайте правительства чечни. ранее на встрече с журналистами в грозном кадыров заявил, что внесистемная оппозиция в россии не заинтересована в процветающей и сильной стране и пытается нажиться на сложной экономической ситуации. по мнению главы чечни, к таким людям надо относиться как ""к предателям"" и судить ""за их подрывную деятельность"". он также заявил, что внесистемную оппозицию ""не заботит судьба россии и российского народа"", она играет ""в придуманную западными спецслужбами игру"".  по его словам, представители этой оппозиции очерняют власть и подрывают доверие населения к государству в тяжелое для российской экономики время. таким образом подрываются основы национальной безопасности, заключил нухажиев."
politics,опрос: ер на выборах в ряде регионов уступит часть голосов оппозиции,"""единую россию"" на сентябрьских выборах в некоторых регионах ожидает снижение результатов в пользу нынешней парламентской оппозиции, свидетельствуют данные всероссийского центра изучения общественного мнения (вциом), представленные на гайдаровском форуме в ранхигс в четверг. ""в отдельных регионах на выборах 2016 года правящую партию ожидает снижение результатов по сравнению с докризисными"", — свидетельствуют данные вциом. социологи считают, что перераспределение политического влияния произойдет, вероятнее всего, в пользу нынешней парламентской оппозиции (преимущественно левой), а не внесистемных сил."
politics,путин и король иордании отметили необходимость консолидации против иг,"президент рф владимир путин и король иордании абдалла ii в телефонном разговоре подчеркнули необходимость скорейшей консолидации действий всех заинтересованных стран в противостоянии ""исламскому государству"" (запрещена в рф), сообщила пресс-служба кремля в четверг. ""подчеркнута необходимость скорейшей консолидации действий всех заинтересованных государств в деле противостояния ""исламскому государству"" и другим экстремистским группировкам. в.в.путин отметил важность подготовки иорданской стороной единого перечня террористических организаций"", — говорится в сообщении. "
politics,мид россии: дата визита сергея лаврова в японию пока не согласована,"каких-либо дат возможного визита в японию главы мид рф сергея лаврова пока нет, сообщила официальный представитель российского внешнеполитического ведомства мария захарова. ""на данную минуту, на сегодняшний день информации о том, что какие-либо даты конкретно уже согласованы, у меня нет"", — сказала она на брифинге в москве."
politics,путин: контроль бизнесом законов станет механизмом борьбы с коррупцией,"контроль со стороны предпринимателей за качеством исполнения принимаемых законов и актов должен быть открытым для всего общества и стать механизмом в борьбе с коррупцией, заявил президент рф владимир путин. выступая на заседании наблюдательного совета агентства стратегических инициатив, путин отметил, что национальный рейтинг инвестиционного климата стал объективным механизмом оценки правоприменения в субъектах рф. также важным он считает организацию контроля со стороны предпринимателей за качеством исполнения принимаемых нормативных актов. ""убежден, результаты таких проверок должны быть открытыми для всего общества, для граждан, и, безусловно, это будет помогать улучшать деловой климат в дальнейшем и стать действенным антикоррупционным механизмом"", — заявил глава государства."
politics,"нарышкин надеется, что депутатов, работающих над бюджетом, переизберут","спикер госдумы рф сергей нарышкин считает, что обсуждение бюджета 2016 года прошло в гд достаточно показательно, и надеется, что избиратели на выборах седьмого созыва проголосуют за него и главу бюджетного комитета андрея макарова, участвующих в работе над бюджетом. выступая в ходе ""гайдаровского форума""-2016 в ранхигс, нарышкин напомнил, что в прошлом году было принято решение о переносе выборов на сентябрь 2016 года и главным аргументом было то обстоятельство, что принимать бюджет 2017 года должна новая дума, с тем чтобы седьмой созыв нес определенную политическую ответственность за принятый бюджет. ""я считаю, что обсуждение бюджета 2016 года на площадке государственной думы было достаточно показательным. российский парламент почти в полной степени использовал свои полномочия и это оказалось достаточно эффективно"", — сказал нарышкин. ""я уверен в том, что наши избиратели отдадут голоса за нас, за вас, владимир николаевич (плигин, глава конституционного комитета госдумы), за вашего покорного слугу"", — сказал он, передавая слово макарову."
politics,комитет гд отверг проект освобождения ряда граждан от оплат капремонта,"комитет госдумы по жкх рекомендовал к отклонению законопроект, который освобождает от уплаты взносов на капремонт граждан старше 70 лет. инициаторами законопроекта выступили депутаты от фракции кпрф во главе с лидером партии геннадием зюгановым. ""проектом закона предусматривается освобождение граждан старше 70-летнего возраста от уплаты взносов на капитальный ремонт многоквартирных домов"", — говорится в пояснительной записке к законопроекту.  как отмечается в отрицательном заключении комитета госдумы по жхк, реализация законопроекта в отсутствии механизмов компенсации недополученных взносов на капитальный ремонт приведет к невозможности проведения капитального ремонта общего имущества в многоквартирных домах в установленные сроки либо к необходимости поиска источников возмещения выпадающих доходов фондов капитальных ремонтов. это в свою очередь повлечет увеличение размеров взносов на капитальный ремонт для собственников помещений в многоквартирном доме, которые не освобождены от уплаты таких взносов, отмечают депутаты. "
politics,"нарышкин ждет ""горячей дискуссии"" в госдуме по новой редакции коап","спикер госдумы рф сергей нарышкин предположил, что в ходе весенней сессии нижней палаты парламента может развернуться дискуссия вокруг административного законодательства. проект новой редакции коап рф был внесен на рассмотрение думы в середине декабря 2015 года. тогда глава конституционного комитета госдумы владимир плигин заявил, что перед внесением текст проекта закона прошел обсуждение с экспертами. существующая редакция кодекса была введена в действие 1 июля 2002 года. ""что касается дискуссии об административном праве, мы эту дискуссию продолжим в течение весенней сессии, поскольку вы в декабре внесли новую версию кодекса об административных правонарушениях. и дискуссия ожидается очень горячая"", — сказал нарышкин, обращаясь к плигину в ходе заседания на ""гайдаровском форуме в ранхигс""."
politics,чалый будет спикером заксобрания севастополя до ближайшей сессии,"председатель законодательного собрания севастополя алексей чалый, заявивший о намерении уйти в отставку, официально остается на руководящей должности до ближайшей сессии заксобрания, сообщил риа новости пресс-секретарь главы севастопольского парламента алексей филимонов. ранее вице-спикер севастопольского парламента александр кулагин сообщал риа новости, что депутаты могут попросить чалого отозвать свое заявление об отставке или повторно выдвинуть свою кандидатуру на должность спикера. ""алексей михайлович чалый остается председателем законодательного собрания севастополя до ближайшей сессии, которая состоится в январе"", — сказал филимонов.  филимонов не стал комментировать появившуюся в ряде сми информацию, что чалый, якобы после встречи с представителем администрации президента рф, согласился остаться на должности председателя заксобрания севастополя."
politics,дума обяжет министров отчитываться по исполнению госпрограмм,"госдума может изменить требования к выступлениям представителей российских ведомств в ходе ""правительственного часа"" в нижней палате парламента, заявил в четверг думский спикер сергей нарышкин. выступая в ходе гайдаровского форума в ранхигс глава бюджетного комитета госдумы андрей макаров (ер) предложил изменить формат выступлений министров с отчетом перед депутатами. ""может быть, они не о себе любимых должны рассказывать в парламенте, а о том, как они решают задачи из госпрограмм, которые они выполняют, на что они тратят деньги, какой это дало результат"", — сказал макаров и предложил уже сейчас внести изменения в регламент нижней палаты. ""я хотел бы согласиться с вашим предложением, которое прозвучало в отношении формата проведения ""правительственного часа"" в государственной думе. вы правы, мы должны так изменить наш регламент, с тем чтобы министры свои доклады строили не в свободном стиле, ограничиваясь только по времени, а по тем позициям, которые мы хотим услышать, а именно по исполнению государственных программ, за которые то или иное министерство отвечает"", — ответил нарышкин макарову."
