theme,title,text
society,путин призвал усилить обеспечение детсадами на кавказе и в крыму,"президент рф владимир путин призвал нарастить усилия для того, чтобы решить проблему обеспечения дошкольными учреждениями детей от 3 до 7 лет на северном кавказе и в крыму. такую задачу президент поставил в ходе встречи с членами правительства. ""это одно из важнейших направлений работы в нашей социальной сфере, женщина должна иметь возможность своевременно выйти на работу. это важно и с социальной точки зрения, и с экономической точки зрения, и с демографической"", — сказал путин. по словам президента, в целом эта задача более-менее решена. тем не менее, в ряде регионов остаются проблемы: это тува, дагестан, ингушетия, крым, севастополь, забайкальский край. путин подчеркнул, что и в этих регионах решение данной проблемы нужно довести до конца. по его словам, самый большой разрыв между имеющейся базой и тем, что еще предстоит сделать, в ингушетии. по данным путина, уровень обеспеченности дошкольными образовательными учреждениями составляет всего 40%. ""но это можно сделать, практика показывает, что мы добиваемся результата, когда сосредотачиваем на этом свое внимание, нужно и здесь тоже довести до конца"", — заключил российский лидер."
society,минтуризма калининградской области создало 3d-путеводитель по региону,"министерство по туризму калининградской области разработало 3d-путеводитель по региону, позволяющий совершить виртуальный тур по 30 фортам и замкам, которые являются наиболее привлекательными туристическими объектами, сообщили в министерстве. ""министерством по туризму области разработан интернет-сервис на базе специально созданного сайта для визуализации объектов туристического маршрута ""форты и замки калининградской области"" (3d-путеводитель по калининградской области)"", — говорится в сообщении. маршрут включает 30 объектов, которые распложены на территории региона и представляют наибольший интерес для туристов. панорамная съемка каждого объекта была произведена с высоты 70 метров с качеством аэрофотосъемки 50 мегапикселей и углом обзора 360 градусов. в виртуальном туре по каждому объекту предусмотрены описание объекта, фотографии и видеоматериалы. интернет-сайт путеводителя содержит версию для персонального компьютера, поддерживается на мобильных устройствах и предоставляет пользователю возможность просмотреть свое местоположение на карте сайта. для мобильной версии сайта есть возможность путем нажатия ""в один клик"" позвонить по телефону объекта и проложить маршрут до объекта на карте. виртуальный путеводитель доступен по интернет-ссылке. в перспективе региональное министерство по туризму планирует добавить в 3d-путеводитель новые туристские маршруты. калининградская область расположена на территории бывшей немецкой провинции восточной пруссии. после окончания второй мировой войны часть земель со столицей кенигсберг по потсдамскому соглашению перешла ссср, остальные две трети – польше. на территории современной калининградской области сохранилось множество кирх, замков и фортификационных сооружений довоенного времени."
society,"амур и тимур будут жить вместе, пока ""смерть не разлучит их""","любимцы интернет-пользователей всего мира тигр амур и козел тимур будут жить вместе и дальше, сообщил на пресс-конференции в миа ""россия сегодня"" директор и владелец приморского сафари-парка дмитрий мезенцев. ""тигр и козел будут жить вместе. это мое решение как директора и владельца. скажу, перефразируя известную поговорку: ""тигр амур и козел тимур будут жить вместе, пока смерть не разлучит их"", — сказал он.  по его словам, амур будет участвовать в федеральной программе размножения тигров. ""у него будут дети. и у тимура, думаю, будут дети, причем даже раньше, чем у амура. но семьями животные жить вместе не будут — зачем рисковать, таких экспериментов не планируется"", — отметил директор сафари-парка. агентство риа новости медиагруппы ""россия сегодня"" выступает генеральным информационным партнером фестиваля природы ""первозданная россия"", который пройдет с 22 января по 25 февраля в москве. в рамках фестиваля агентство покажет фильм, основу которого составили уникальные фотоснимки из фотобанка риа новости. фильм расскажет о природной красоте россии глазами фотожурналистов агентства. на пресс-конференции, посвященной фестивалю, директор объединенной фотодирекции миа ""россия сегодня"" александр штоль показал презентационную версию этого фильма и отметил, что это поможет развитию и процветанию туризма внутри страны."
society,турпоток в петербург в новогодние праздники вырос почти на 10%,"петербург, 13 янв — риа новости. число туристов, посетивших санкт-петербург в новогодние праздники, в этом году выросло по сравнению с аналогичным периодом прошлого года почти на 10% и составило около 300 тысяч, сообщает городской комитет по развитию туризма. так, за первые дни нового года северную столицу посетили порядка 30 тысяч иностранных граждан и 250 тысяч россиян. наиболее востребованными как у иностранных, так и у российских туристов были всемирно известные музеи: эрмитаж, исаакиевский собор, русский музей, музей истории санкт-петербурга (петропавловская крепость), а также музеи-заповедники: царское село, гатчина, петергоф, павловск. с аншлагами проходили спектакли и концерты в мариинском и михайловском театрах, филармонии, многих драматических театрах, а также в открытом после реставрации цирке на фонтанке. ""высокие темпы развития туризма и роста туристского потока в санкт-петербург обусловлены традиционной привлекательностью города для культурно-познавательного туризма"", — говорится в сообщении. загруженность городских отелей в праздничные дни составила в среднем 95-97%. туристы, которые в новогодние каникулы приезжали с детьми в среднем на четыре дня, тратили на проживание около 3 900 рублей в сутки. другие новости региона читайте здесь >>"
society,путин сообщил о регистрации российского лекарства от лихорадки эбола,"президент россии владимир путин на встрече с членами правительства заявил, что российская федерация зарегистрировала лекарство от лихорадки эбола. по словам российского президента, российская вакцина против эболы показывает более высокую эффективность по сравнению с другими препаратами, предназначенными для борьбы с этой болезнью. ""у нас есть хорошая новость, я попрошу министра здравоохранения рассказать об этом. нами зарегистрировано лекарство от лихорадки эбола, которое после соответствующих проверок показывает высокую эффективность, более высокую, чем те препараты, которые до сих пор в мире применяются"", — сказал путин. "
society,за дружбой тигра амура и козла тимура будут наблюдать с 5 веб-камер,"за дружбой тигра амура и козла тимура любители животных всего мира теперь смогут наблюдать онлайн в интернете сразу с пяти веб-камер: четырёх оказалось недостаточно, сообщил на пресс-конференции в миа ""россия сегодня"" генеральный директор и владелец приморского сафари-парка дмитрий мезенцев. ""сейчас у амура с тимуром постоянно работают четыре веб-камеры. но люди просят: не видно правого края парка, когда животные туда уходят. поэтому принято решение поставить пятую камеру и обеспечить беспрерывное качественное вещание"", — отметил он. отвечая на вопрос, предполагается ли снимать популярных животных с небольшого квадрокоптера, чтобы получать видео высокого качества с воздуха, директор сказал: ""думаю, раз пролететь на коптере можно, но постоянно транслировать — нет, зачем их да и людей пугать"". по словам мезенцева, пятая камера заработает в приморском сафари-парке 22 января, когда в москве стартует фестиваль природы ""первозданная россия"". миа ""россия сегодня"" в рамках фестиваля покажет фильм, основу которого составили уникальные фотоснимки из фотобанка риа новости. фильм расскажет о природной красоте россии глазами фотожурналистов агентства. на пресс-конференции, посвященной фестивалю, директор объединенной фотодирекции миа ""россия сегодня"" александр штоль показал презентационную версию этого фильма и отметил, что это поможет развитию и процветанию туризма внутри страны. "
society,мосгорсуд 27 января проверит законность заочного ареста ходорковского,"мосгорсуд назначил на 27 января заседание, на котором будет проверена законность заочного ареста экс-главы юкоса михаила ходорковского, сообщила риа новости в среду пресс-секретарь басманного суда москвы юнона царева. ""жалоба на постановление басманного суда, который 23 декабря 2015 года заочно избрал в отношении михаила ходорковского меру пресечения в виде ареста, будет рассмотрена в мосгорсуде 27 января"", — сказала пресс-секретарь. решение пока не вступило в законную силу. с жалобой на заочный арест экс-главы юкоса в суд обратилась адвокат, назначенный государством для защиты интересов ходорковского. ранее находящийся за границей ходорковский заявил, что не собирается участвовать в очередном уголовном процессе в отношении себя в россии. по версии следствия, ходорковский в 90-х годах поручил подчиненным ему сотрудникам компании леониду невзлину и алексею пичугину, а также другим лицам, организовать убийство мэра нефтеюганска владимира петухова и предпринимателя евгения рыбина, так как их деятельность противоречила интересам юкоса. сам ходорковский на вызов в следственный комитет для предъявления обвинения и допроса не явился. бизнесмен, по словам его пресс-секретаря, не опасается выдачи россии и не будет менять свои планы. по данным сми, сейчас ходорковский живет то в великобритании, то в швейцарии."
society,"чтобы тигр амур не съел козла тимура, ему дают охотиться на кроликов","чтобы тигр амур не съел к неудовольствию интернет-пользователей всего мира козла тимура, ему по вечерам дают поохотиться на кроликов, сообщил на пресс-конференции в миа ""россия сегодня"" директор и владелец приморского сафари-парка дмитрий мезенцев. козла в вольер к тигру привели в конце ноября 2015 года в качестве добычи, однако хищник не стал его есть, поскольку тимур дал отпор. козел даже занял спальное место тигра, заставив того спать на крыше убежища. животные ночуют по отдельности, но днем гуляют вместе в общем парке. тимур и амур стали любимцами интернета, получив несколько миллионов просмотров на youtube. на сайте парка работает онлайн-трансляция жизни козла и тигра. ""тигр получает мясо каждое утро, камеры это фиксируют. из живой пищи по вечерам он ест кроликов. едят амур и тимур разную пищу, но при этом часто находятся рядом. что касается ""съест-не съест"". за дружбой этой наблюдаю с самого начала и я знаю, что амур — не просто тигр. он до встречи с козлом охотился — ел и баранов, а кроликов и сейчас ест. а тимура не съел, хотя и был голодный. это нельзя объяснить инстинктами. этого не должно быть в природе, но это есть"", — констатировал мезенцев, отвечая на вопрос миа ""россия сегодня"", выступающего генеральным информационным партнером фестиваля ""первозданная россия"". агентство ""риа новости"" медиагруппы ""россия сегодня"" выступает генеральным информационным партнером фестиваля ""первозданная россия"", который пройдёт с 22 января по 25 февраля в москве. в рамках фестиваля агентство покажет фильм, основу которого составили уникальные фотоснимки из фотобанка ""риа новости"". фильм расскажет о природной красоте россии глазами фотожурналистов агентства. на пресс-конференции, посвященной фестивалю, директор объединенной фотодирекции миа ""россия сегодня"" александр штоль показал презентационную версию этого фильма и отметил, что это поможет развитию и процветанию туризма внутри страны. "
society,"спикер госдумы наградил дипломами корреспондентов миа ""россия сегодня""","спикер госдумы сергей нарышкин наградил специального корреспондента миа ""россия сегодня"" нелли артемову и специального фотокорреспондента владимира федоренко дипломами по итогам творческого конкурса среди парламентских журналистов на лучшее освещение деятельности думы в российских сми в 2015 году. день российской печати отмечается в россии 13 января. этот день учрежден указом президента россии в 1992 году в память о начале издания первой российской печатной газеты, основанной петром i. именно 13 января (2 января по старому стилю) 1703 года в москве вышла первая русская газета. кроме того, благодарственным письмом за освещение мероприятий, посвященных году литературы в россии, была награждена спецкорреспондент миа ""россия сегодня"" людмила бескоровайная. оргкомитет проведения года литературы продолжит свою работу и в 2016 году, его возглавляет спикер госдумы. итоги творческого конкурса на лучшее освещение деятельности парламента в госдуме подводятся в двадцать второй раз. за работу в 2015 году были отмечены журналисты из информационных агентств тасс, ""интерфакс"" и ""регнум"", телеканалов ""россия"", ""россия-24"", первого канала и других. также награждены работники печатных изданий — ""коммерсанта"", ""российской газеты"", ""парламентской газеты"", ""известий"" и других. "
society,росавиация просит аэропорты не принимать самолеты при ухудшении погоды,"росавиация на случай обильного снегопада 12-13 января приняла дополнительные организационные меры по обеспечению устойчивой и безопасной работы аэропортов центра россии, призвав воздушные гавани при невозможности поддерживать в эксплуатационном состоянии взлетно-посадочные полосы и своевременно вводить ограничения в работу, говорится в сообщении росавиации. ""администрации аэропортов предупреждены о том, что в случае чрезвычайно интенсивных осадков и невозможности поддерживать в эксплуатационном состоянии аэродромные покрытия аэропорты должны своевременно вводить ограничения в свою работу и немедленно информировать об этом пассажиров, направляющихся в аэропорты"", — говорится в сообщении росавиации. ""росавиация рассчитывает, что принятые меры обеспечат устойчивую и безопасную работу в период интенсивных снежных осадков, и просит пассажиров с пониманием относиться к возможным задержкам рейсов, которые, в первую очередь, могут быть связаны с принятием необходимых профилактических мер для обеспечения безопасности полетов"", — сообщили в ведомстве. международный аэропорт ""внуково"" работает в штатном режиме, несмотря на ухудшение метеорологических условий в московском регионе. ""по состоянию на 16.30 мск видимость на аэродроме составляет 1,3 тысячи метров, при порывах опускается до 500 метров. нижний край облачности — 270 метров. в аэропорту производятся все необходимые штатные процедуры для гарантированного обеспечения безопасности выполнения летных операций"", — сообщили риа новости во ""внуково"". в аэропорту отметили, что в связи с прогнозируемым ухудшением метеоусловий, к очистке взлетно-посадочных полос, рулежных дорожек и перрона от снега будут привлечены более 100 единиц многофункциональной снегоуборочной техники и спецмашин для распределения химреагентов."
society,"директор: судьба зоопарков ""тайган"" и ""сказка"" решится за 3 месяца","директор частных крымских зоопарков ""тайган"" и ""сказка"" олег зубков заявил, что их судьба решится в течение двух-трех месяцев. парки были закрыты 10 декабря прошлого года. свое решение зубков объяснил ""беспрецедентным давлением"" на него правоохранителей и лично прокурора крыма натальи поклонской. он заявил также, что зверинцы находятся под угрозой рейдерского захвата. скандал получил публичную огласку после того, как в зоопарке ""сказка"" начали умирать редкие бенгальские тигрята-альбиносы. зубков связал их смерть с переохлаждением, так как в зверинце вышел из строя генератор, а новый власти ему не предоставили. при этом поклонская заявила, что тигрята умерли от кишечного заболевания. ""судьба парков будет решаться ближайшие два-три месяца. на сегодня парки остаются закрытыми, новые проекты заморожены, а дальше будем видно, все течет, все изменяется"", — сказал зубков риа новости. он уточнил, что либо зверинцы откроются и снова начнут предоставлять услуги, либо их придется выставить на продажу, а ему самому покинуть полуостров. зубков отметил, что закрытие парков не отразилось на качестве содержания животных. ""животные кормятся, выдерживаются все рационы. мы обслуживаем коллекцию, кормим. у нас достаточно мяса, гуманитарная помощь приходит от жителей крыма. пришла целая машина с крупами. живем, работаем, но перспектив пока хороших не видим"", — подчеркнул он."
society,"прощай, 2015: где в москве проводить старый новый год","москва проводит новый год по старому стилю на нескольких площадках в среду и в четверг: фейерверки и выступления творческих коллективов вернут москвичам праздничное настроение в первую рабочую неделю и помогут весело отпраздновать окончательный уход 2015 года. старый новый год традиционно отмечается в россии и в странах снг в ночь с 13 на 14 января. традиция связана с прежними датами нового года – 13 и 14 января соответствуют 31 декабря и 1 января по юлианскому календарю, действовавшему в россии до 1918 года. праздник в ""волшебном лесу""  ""это история о простых вещах, где под звуки медных труб, под гром аплодисментов, под взрывы хохота, под крики восторга и возгласы благодарности предстают мастера огня, отваги, и смеха, чтобы заманить зрителя в игру — а в момент всеобщего счастья взорвать небо пиротехническим дождём"", — рассказывают о выступлении сами артисты, слова которых приводит пресс-служба фестиваля ""путешествие в рождество"". программа откроется интерактивным спектаклем-аттракционом ""искреннее шоу"", а в 19.00 артисты исполнят гостям песни из доброго советского детства. ""в шоу под названием ""прощание со старым годом"" вас ждут войлочная елка и дед мороз на ходулях, хороводы, серпантин и бенгальские огни"", — отметили в пресс-службе фестиваля. дед мороз и снегурочка проводят 2015 год вместе со столицей "
society,"воронежцы, чье жилье пострадало при взрыве, получат до 40 тысяч рублей","власти воронежской области выплатят от 25 до 40 тысяч рублей жильцам квартир, пострадавших от взрыва газа в многоэтажном доме в столице региона, сообщило во вторник областное правительство. информация о пожаре в многоквартирном доме в советском районе воронежа поступила в управление мчс в 21:29 мск понедельника. в результате взрыва бытового газа произошло возгорание, по уточненным данным, семи квартир на четвертом и пятом этажах дома №52 по улице космонавтов. пожар был ликвидирован в 22:40 мск. ""во вторник, 12 января, губернатор алексей гордеев подписал распоряжение о том, что до 20 января будет организована выплата государственной социальной помощи жителям, проживающим в доме №52 по улице космонавтов, которые понесли материальный ущерб от взрыва бытового газа, повлекшего утрату и повреждение жилья"", — говорится в сообщении. жильцы поврежденных взрывом квартир получат по 25 тысяч рублей на семью, а разрушенных взрывом — 40 тысяч рублей на семью. кроме того, облправительство окажет помощь в размере 100 тысяч рублей людмиле рылеевой, которая получила ожоги третьей степени в результате взрыва и пожара. сейчас 51-летняя женщина находится в реанимации областной больницы, ее состояние оценивается как тяжелое. ранее мэрия города сообщила, что жильцы дома получат по 10 тысяч рублей материальной помощи, а получившим ранение будет выплачено по 50 тысяч рублей. кроме того, мэрия выплатит за частичное утраченное имущество 50 тысяч рублей, за полностью утраченное — 100 тысяч рублей. при взрыве и пожаре пострадали три женщины — 1966, 1939 и 1961 годов рождения. как сообщил риа новости представитель центра медицины катастроф, все они госпитализированы: одна с ожогами в областную клиническую больницу и две в городскую больницу скорой медицинской помощи (у одной медики подозревают черепно-мозговую травму, у другой — гипертонический криз). следственными органами скр области возбуждено уголовное дело по статье ""выполнение работ или оказание услуг, не отвечающих требованиям безопасности жизни или здоровья потребителей, повлекшее по неосторожности причинение тяжкого вреда здоровью"". как рассказала риа новости представитель областного суск рф елена мануковская, следствие вызвало на допрос мужчину, который делал ремонтные работы в квартире, где, предположительно, произошел взрыв."
society,роспотребнадзор: эпидситуация по орви и гриппу в москве стабильна,"показатели заболеваемости гриппом и орви в москве на первой неделе (с 4 по 10 января) 2016 года ниже эпидемиологического порога более чем на 30%, сообщается на сайте московского отделения роспотребнадзора. так, по данным ведомства, за неделю в столице зарегистрировано 36,2 тыс случаев орви и гриппа, из них 23,2 тыс затрагивают детей до 14 лет. ""эпидемиологическая ситуация по острым респираторными вирусными инфекциями (орви) и гриппу в москве стабильная, показатель заболеваемости составил 300,45 на 100 тыс населения, что ниже эпидемического порога на 31,2%. вместе с тем, количество больных в сравнении с предыдущей неделей увеличилось на 5,9%, но на 18,6% ниже, чем на аналогичной неделе предыдущего года и на 58,3% ниже показателя заболеваемости на 52-й неделе 2015 года (предпраздничной)"", — говорится в сообщении. ранее пресс-служба роспотребнадзора сообщила, что на первой неделе 2016 года на территории россии регистрируется неэпидемический уровень заболеваемости гриппом и орви. превышения недельных порогов заболеваемости не зарегистрировано ни в одном субъекте российской федерации; по центральному городу незначительное превышение эпидпорога зарегистрировано в оренбурге и якутске. по результатам вирусологического мониторинга в структуре положительных находок отмечается увеличение доли вирусов гриппа (в основном за счет вируса гриппа a(h1n1)2009). по прежнему преимущественно определяются вирусы не гриппозной этиологии – 58,9% от числа положительных находок, из них доля вирусов парагриппа составила 16,5%, аденовирусов – 8,7%, рс-вирусов – 14,7%."
society,зараженным вич пациенткам в екатеринбурге выплатит 15 млн рублей,"свердловский областной суд взыскал с ""преображенской клиники"" 15 миллионов рублей в пользу трех пациенток, зараженных вич, сообщила во вторник пресс-служба ведомства. согласно материалам дела, в 2011 году женщины обратились в клинику с репродуктивными проблемами. лечащим врачом пациенток была гинеколог елена ярушина, доктор назначила процедуру, в ходе которой произошло заражение женщин вич-инфекцией. последовало уголовное дело. в декабре 2014 года гинеколог была признана виновной, но ответственности избежала, так как попала под амнистию в честь 20-летия конституции российской федерации. в то же время на сайте клиники в разделе ""акушерство и гинекология"" среди специалистов до сих пор числится ярушина, есть отдельная страничка с информацией о ее профессиональных навыках, а также ей можно задать вопрос онлайн. признанные потерпевшими пациентки, говорится в сообщении пресс-службы, обратились в кировский районный суд екатеринбурга с требованием к медучреждению компенсировать нанесенный их сотрудницей вред. суд взыскал в пользу одной из истиц 5 миллионов рублей морального вреда, двух других — 2,5 миллиона и 3 миллиона 200 тысяч рублей, а также компенсацию ущерба и расходов на правовую защиту. все три решения суда была обжалованы сторонами. клиника оказалась не готова нести такие расходы, а истиц не удовлетворила сумма компенсации. ""в итоге свердловский областной суд, рассмотрев апелляционные жалобы, по двум искам повысил размер компенсации морального вреда до 5 миллионов рублей, в третьем случае, где компенсация составила такую же сумму, оставил решение в силе. также клиника обязана будет выплатить своим бывшим пациенткам материальный ущерб и судебные издержки"", — сообщили в пресс-службе суда."
society,аэропорт ростова возобновил работу в штатном режиме,туман может образовываться при перепаде температур. в понедельник в ростове-на-дону при минусовой температуре шел снег. во вторник температура сменилась на плюсовую.
society,tns: новогоднее обращение путина стало самым рейтинговым на тв,"больше всего в новогоднюю ночь российские телезрители по традиции смотрели обращение президента рф владимира путина, свидетельствуют данные исследовательской компании tns russia. рейтинг новогоднего обращения президента рф в этом году на первом канале составил 15,2%, на телеканале ""россия 1"" — 11,8%. доля — 33,4% и 26% соответственно. в прошлом году обращение путина также было самым рейтинговым: на первом он составил 13,9%, доля — 32,2%. у ""россии 1""- рейтинг составил 12,3%, доля — 28,4%. также телезрители в новый год смотрели кинофильм ""иван васильевич меняет профессию"" (первый канал) — рейтинг 9,5%, доля — 24,5%. рейтинг концерта-шоу ""новогодняя ночь на первом"" составил 8,3%, доля — 20,4%. показатели ""новогоднего парада звезд"" на канале ""россия 1"": рейтинг — 8%, доля — 19,8%. а ""голубой огонек на шаболовке"" (""россия 1"") — рейтинг 6,3%, доля 24,4%."
society,медведев: выбор лауреатов премии в области сми определило само время,"премьер-министр дмитрий медведев вручил премии правительства рф за 2015 год в области сми, отметив, что выбор лауреатов в это раз определило само время, а средствам массовой информации в современных условиях надо успевать за новыми техническими возможностями и честно и беспристрастно рассказывать о происходящих событиях. премьер напомнил, что премия правительства вручается уже десять лет. особенностью этого года, по его словам, стало то, что темы, к которым обращались лауреаты, имеют ярко выраженную гуманистическую направленность. ""я не ошибусь, если скажу, что в этот раз выбор нашего жюри определило само время"", — отметил медведев. он подчеркнул, что сегодня информационная картина мира меняется быстро и становится все сложнее, появляются новые технологии и способы передачи информации. ""чтобы сохранить аудиторию, средствам массовой информации надо не отставать от современного ритма, и при этом честно и беспристрастно рассказывать о происходящих событиях, давать людям глубокую объективную картину мира, ведь в этом и заключается настоящий профессионализм журналиста"", — сказал медведев. одним из лауреатов премии стал президент факультета журналистики мгу ясен засурский, награжденный за персональный вклад в развитие сми. ""по сути, именно его воспитанниками создано современное медийное поле россии. уверен, что каждый из них всегда сверял свои поступки с тем, что говорил ясен николаевич, и для нас огромная честь, что среди лауреатов такой человек"", — отметил медведев. премию правительства получили издательско-публицистический проект ""детская книга войны. дневники 1941-1945"" в еженедельнике ""аргументы и факты"" к 70-летию победы; главред брестской областной газеты ""заря"" (белоруссия) александр логвинович. за большой вклад в развитие отечественной литературы, широкую просветительскую деятельность и поддержку современных авторов премию получил коллектив журнала ""новый мир"". за персональный вклад в сохранение и развитие традиций русской литературной критики – советский и российский литературный критик лев аннинский, за персональный вклад в развитие отечественного телевидения – президент национальной ассоциации телерадиовещателей эдуард салагаев. лауреатами стали также специальный корреспондент ао ""коммерсантъ"" ольга алленова, чьи публикации были посвящены проблемам усыновления и благотворительности, а также коллектив программы ""пока все дома"" за проект ""видеопаспорт ребенка"". ""нам еще очень многое предстоит сделать, чтобы само понятие ""брошенные дети"" ушло в прошлое"", — отметил медведев. премию получили также представители региональных сми – коллектив воронежского еженедельника 'мое"" и телекомпании ""сургутинформ-тв""."
