theme,title,text
world,на юге италии арестовали почти 60 предполагаемых мафиози,"итальянские правоохранители провели крупную облаву на мафиози в юго-восточной области апулия, арестовав 58 человек. итальянские сми, сообщившие об очередной успешной операции по борьбе с организованной преступностью, называют успешные действия карабинеров крупной победой в борьбе против мафиозной группировки sacra corona unita (""единая святая корона""). в операции приняло участие более 100 правоохранителей. ""корона"" является одной из самых молодых мафиозных группировок в стране, считается, что она была основана в 1970-х годах прошлого века членами неаполитанской мафии ""каморра"", захотевших расширить свое влияние на юго-восток страны. ""корона"" специализируется на контрабанде сигарет, наркотиков, оружия и людей, что во многом связано с географической близостью апулии к неспокойным регионам балкан. поводом для проведенной в понедельник операции стало расследование громкого убийства четырехлетней давности. в сентябре 2012 года члены апулийской мафии жестоко расправились с сыном своего бывшего соратника, который перешел на сторону властей. арестованным вменяются перевозка и распространение наркотиков, убийства по предварительному сговору, незаконное хранение и транспортировка оружия и участие в организованном преступном сообществе."
world,"в китае арестовали 11 хакеров, укравших 600 млн файлов с данными граждан","полиция китайской провинции хубэй арестовала 11 человек, подозреваемых в краже 600 миллионов файлов и дальнейшей продаже части из них, в которых содержались личные данные китайских граждан, сообщает в понедельник международное радио китая (cri). согласно данным полиции, хакеры похищали информацию, содержащую имена граждан, номера их удостоверений личности, телефонные номера, истории авиаперелетов, записи о совершенных преступлениях и прочую информацию личного характера. хакеры продавали украденную информацию по цене от 1 до 10 центов за файл. им удалось заработать на продаже данных примерно 1,4 миллиона долларов. украденные данные хакеры хранили на жестких дисках, планшетах, мобильных телефонах и других электронных носителях информации. отмечается, что данные были украдены путем взлома различных вебсайтов."
world,"трамп раскритиковал теорию, будто россия помогала ему на выборах","избранный президент сша дональд трамп вновь раскритиковал теорию, будто бы россия помогала ему на выборах с помощью ""хакеров"". ""можете себе представить, если бы результаты выборов были противоположными и мы попытались бы разыгрывать карту россии/цру. это назвали бы теорией заговора!"" — написал трамп в twitter. ""пока вы не поймаете ""хакеров"" с поличным, очень трудно определить, кто занимался взломами. почему это не обсуждалось до выборов?"" — продолжил трамп.  избранный президент сша дональд трамп в воскресном интервью на телеканале fox news назвал нелепыми заявления о вмешательстве рф в президентские выборы для его поддержки. в россии тоже опровергли эти заявления — так, президент россии владимир путин заявил, что в опубликованных данных нет ничего в интересах россии, а истерика нагнетается, чтобы отвлечь внимание от их содержания. пресс-секретарь президента россии дмитрий песков называл обвинения в адрес москвы ""абсолютно голословными"", по его словам, подобные заявления ""ни на чем не зиждутся, никакие факты не приводятся""."
world,сми узнали о встрече кандидата на пост министра энергетики сша с трампом,"кандидат на пост министра энергетики сша рик перри встретится в понедельник в нью-йорке с избранным президентом страны дональдом трампом, сообщила телекомпания cbs. "
world,российское посольство подтвердило задержание россиянина на бали,"гражданин россии роман калашников задержан в международном аэропорту индонезийского курортного острова бали по обвинению в контрабанде наркотиков, подтвердил риа новости пресс-атташе посольства рф в джакарте николай карапетян. ""посольство занимается выяснением обстоятельств задержания, а также находится в тесном контакте с местными правоохранительными органами. российскому гражданину в установленном порядке будет оказана вся необходимая консульская помощь"", — сказал дипломат.  ранее новостной портал times indonesia со ссылкой на неназванный источник в правоохранительных структурах ""воздушных ворот"" бали сообщил, что в ожидании дальнейшего расследования подозреваемый вместе с вещественными доказательствами — тремя килограммами гашиша, замаскированного под тюбики зубной пасты — взят под стражу в аэропорту имени нгураха рая. по данным times indonesia, 29-летний калашников прибыл на бали рейсом индонезийской авиакомпании malindo air из непала через малайзию. по словам сотрудника таможни балийского аэропорта буди харьянто (budi harjanto), причиной более внимательного досмотра россиянина стало его подозрительное поведение. ожидается, что калашникова передадут балийской полиции, сообщает издание media indonesia. это не первый арест на бали наркокурьеров-россиян с крупными партиями гашиша. весной 2012 года таможенники балийского аэропорта арестовали прибывших из индии 30-летнего преподавателя йоги александра симонова из москвы и 43-летнего дизайнера из санкт-петербурга сергея черных после того, как рентген показал наличие в желудках россиян капсул с гашишем. у симонова были обнаружены 88 капсул с гашишем общим весом 915 граммов, у черных таможенники нашли 359 капсул весом 695 граммов. совокупная стоимость перевозимых россиянами наркотиков в случае их продажи на бали составила бы почти миллиард индонезийских рупий (на тот момент свыше 105 тысяч долларов). симонов был приговорен к восьми годам тюремного заключения и штрафу в 1 миллиард индонезийских рупий (на тот момент 104 тысячи долларов) или дополнительно еще к трем месяцам тюрьмы в случае неуплаты штрафа, черных — к 11 годам тюрьмы и крупному штрафу. как и многие другие страны юго-восточной азии, индонезия имеет очень жесткое антинаркотическое законодательство. тем, кто провозит крупные партии наркотиков, могут грозить десятки лет тюрьмы и даже смертная казнь — эта мера наказания может угрожать и калашникову в случае признания его виновным. президент индонезии джоко видодо после прихода к власти в конце 2014 года объявил войну наркотикам, после чего в январе и марте прошлого года в ""стране трех тысяч островов"" по связанным с наркотиками делам были казнены двое бразильцев, двое индонезийцев, двое австралийцев, трое нигерийцев и по одному гражданину малави, вьетнама, нидерландов, ганы и испании. джакарта пошла на это, несмотря на личные обращения с просьбой помиловать некоторых казненных со стороны глав их государств, правительств и генсека оон."
world,более 70 рейсов отменены в аэропорту китайского урумчи из-за тумана,"по меньшей мере 72 рейса были отменены в международном аэропорту дивопу в китайском урумчи (синьцзян-уйгурский автономный район) из-за сильного смога, передает агентство синьхуа. кроме этого были отложены 69 рейсов, еще 42 были перенаправлены в другие аэропорты китая. согласно данным онлайн-табло аэропорта, из-за непогоды был отменен рейс cz6003 по маршруту урумчи-новосибирск, а также задержан вылет рейса cz6005 из урумчи в санкт-петербург. также был отменен прилет рейса cz6004 из новосибирска. все рейсы должны были совершаться авиакомпанией china southern airlines."
world,"силовики направили в донбасс около 40 гаубиц и артустановок, заявили в днр","разведка самопровозглашенной донецкой народной республики выявила около 40 гаубиц и артустановок украинских силовиков вблизи линии соприкосновения в донбассе, сообщил в понедельник журналистам заместитель командующего оперативным командованием днр эдуард басурин. ""наша разведка продолжает фиксировать усиление позиций всу (вооруженных сил украины — ред.) вблизи линии соприкосновения сторон. так, в районе новотроицкого выявлено местонахождение четырех 152-миллиметровых самоходных гаубиц ""акация"", — заявил басурин."
world,новый раунд межкипрских переговоров пройдет в швейцарии 9-11 января,"новый раунд межкипрских переговоров пройдет в швейцарии 9-11 января 2017 года, сообщает пресс-служба женевского отделения оон.  кипр де-факто разделен с 1974 года после военного вторжения турции, ставшего ответом на попытку госпереворота на кипре при участии греческих военных. турецкие вооруженные силы в ночь на 21 июля 1974 года вторглись на север кипра и оккупировали 37% территории страны. в 1983 году на оккупированных территориях была провозглашена турецкая республика северного кипра, которую признала только турция. переговоры о воссоединении кипра возобновились в феврале 2014 года после двухлетнего перерыва. в последние месяцы президент республики кипр анастасиадис и лидер турок-киприотов акынджи активизировали переговоры и встречались еженедельно."
world,"в аэропорту мадрида задержали 11 колумбиек, провозивших в себе кокаин","национальная полиция испании задержала в ходе двух операций в мадридском аэропорту ""барахас"" 11 женщин, которые перевозили в себе кокаин из колумбии, говорится в сообщении полиции мадрида. "
world,хомерики: ряд международных наблюдателей не пустили на выборы в пмр,"ряд международных наблюдателей не впустили в непризнанную приднестровскую молдавскую республику (пмр) на президентские выборы, заявил в воскресенье на брифинге президент конгресса национальных объединений россии, наблюдатель владимир хомерики. ""не впустили ряд международных наблюдателей, в том числе из чехии, франции, грузии. во въезде отказано и замруководителю гильдии адвокатов рф. это все печально. конечно, молдавии нельзя ставить свой авторитет под сомнение такими акциями"", — сказал хомерики. по его словам, в целом со стороны официального кишинева вмешательства в избирательную кампанию нет. одиннадцатого декабря в приднестровье проходят очередные выборы президента. подробнее о ходе президентских выборов в приднестровье читайте в онлайн-репортаже риа новости >>"
world,на парламентских выборах в македонии проголосовали более 34% избирателей,"выборы депутатов собрания (парламента) македонии проходят без инцидентов и серьезных нарушений, до 13.00 (15.00 мск) проголосовали 34,83% избирателей, сообщила государственная избирательная комиссия (гик) в воскресенье. ""явка избирателей до 13.00 составила 34,83%. в округе 1 (скопье и его муниципалитет) проголосовали 38,74% граждан. поступали обращения от граждан, которые не были внесены в списки избирателей на местах, но они не подавали официальных жалоб в гик в связи с этим. волеизъявление проходит мирно, без серьезных нарушений"", — сообщил избирком республики. решением государственной избирательной комиссии в окончательный список избирателей внесены 1 784 416 граждан с правом голоса, из которых 1 531 368 будут голосовать на территории республики. страна и македонская диаспора разделены на семь избирательных округов, на победу в которых претендуют 11 зарегистрированных блоков и движений. в республике применяется пропорциональная модель подсчета голосов по округам, которая не подразумевает проходного барьера для партий и нижнего порога явки избирателей. согласно закону о выборах, количество мандатов в собрании 123 — по 20 парламентариев из шести округов внутри страны, еще троих депутатов выбирает диаспора. волеизъявление на всей территории республики пройдет с 07.00 (09.00 мск) до 19.00 (21.00 мск). первые предварительные результаты гик должна обнародовать не позже, чем через 12 часов после окончания голосования. основную борьбу за голоса граждан и право на формирование будущего правительства ведут (внутренняя македонская революционная организация — демократическая партия за македонское национальное единство) бывшего премьер-министра македонии николы груевского и оппозиционного социал-демократического союза македонии (сдсм) мэра города струмица зорана заева. первые по итогам последних выборов 27 апреля 2014 года получили 61 мандат, вторые — 34. последние опросы общественного мнения, проведенные среди граждан македонии различными социологическими службами в декабре, показали преимущество вмро-дпмне над сдсм в размере от минимум 1,4% до максимум 9,1%."
world,жертвами подрыва малолетних смертниц в нигерии стали не менее трех человек,"по меньшей мере три человека погибли в результате подрыва двух малолетних смертниц на рынке в городе майдугури на северо-востоке нигерии, 17 человек ранены, сообщает агентство рейтер со ссылкой на заявление представителя спасательных служб.  накануне в городе мадагали на северо-востоке нигерии в районе действий боевиков исламистской группировки ""боко харам"" был совершен двойной теракт на городском рынке. по последним данным, погибли более 56 человек, есть много раненых."
world,"политолог предположил, что коалиция дала шанс боевикам иг уйти из мосула","переброска сил террористической организации ""исламское государство"" из иракского мосула в направлении сирийских городов дейр эз-зор и ракка может свидетельствовать о том, что боевикам все-таки дали спокойно уйти из ирака, считает доцент института общественных наук ранхигс сергей демиденко. в воскресенье российский центр примирения враждующих сторон в сирии сообщил, что средства разведки выявили переброску до 5 тысяч боевиков иг в район ракки и дейр эз-зора из мосула. при этом еще в октябре военно-дипломатический источник в москве сказал в беседе с риа новости, что сша и саудовская аравия договорились о предоставлении боевикам иг возможности безопасного выхода из этого иракского города для наступления на подконтрольные правительственным войскам сирии пальмиру и дэйр-эз-зор. в связи с этим глава мид рф сергей лавров тогда заявлял, что подобное развитие событий серьезно усугубит ситуацию в сирии, и допустить этого нельзя.  ""здесь нет ничего удивительного. если мы возьмем чисто стратегическую ситуацию, которая складывается под мосулом, то для войск коалиции и иракских отрядов в первую очередь необходимо захватить этот город любыми способами. им совершенно не нужно устраивать там котлы, потом добивать этих террористов. им легче их вытеснить оттуда и заявить об успехе. это чисто стратегический расчет"", — добавил он. он указал, что все это происходит в то же время, когда поступают данные об успехах сирийской армии и вкс рф в алеппо. он также назвал ожидаемым то, что силы иг перебрасываются именно в районы дейр эз-зора и ракки. ""это естественно. дейр эз-зор и ракка – это основные базы террористов из игил, особенно ракка, которая является и гласной, и негласной столицей ""исламского государства"". поэтому они только туда и могут отступить, куда же еще"", — сказал демиденко."
world,в болгарском хитрино после взрыва ж/д цистерны с газом объявлен режим чп,"режим чрезвычайного положения объявлен в болгарском селе хитрино шуменской области, где в минувшую субботу произошла крупная железнодорожная авария, повлекшая жертвы, сообщает телеканал btv.  как ранее сообщалось, состав с цистернами со сжиженным газом сошел с рельсов утром в субботу в районе железнодорожной станции села хитрино шуменской области болгарии. 23 из 26 цистерн были заполнены газом, в результате аварии некоторые из них взорвались. взрывом разрушены не менее 50 жилых домов и других зданий. жертвами происшествия стали семь человек, еще 29 пострадали, трое из них находятся в крайне тяжелом состоянии."
world,явка на президентских выборах в приднестровье достигла примерно 46%,"явка на президентских выборах в непризнанной приднестровской молдавской республике (пмр) по состоянию на 16.00 мск составила 45,56%, заявила в воскресенье на брифинге глава центризбиркома пмр елена городецкая. ""по состоянию на 15.00 (16.00 мск – ред.) на избирательных участках проголосовали 45,56% избирателей. самая высокая явка — в тирасполе… это очень хорошие результаты. думаю, что к концу дня явка будет еще выше"", — сказала городецкая. одиннадцатого декабря в приднестровье проходят очередные выборы президента. в бюллетень для голосования внесены шесть кандидатур: действующий глава пмр евгений шевчук и спикер парламента вадим красносельский, а также лидер приднестровской компартии депутат олег хоржан, бывший председатель конституционного суда пмр владимир григорьев, прокурор пмр александр дели и безработная ирина василакий. приднестровье, 60% жителей которого составляют русские и украинцы, добивалось выхода из состава молдавии еще до распада ссср, опасаясь, что на волне национализма молдавия присоединится к румынии. в 1992 году, после неудавшейся попытки властей молдавии силой решить проблему, приднестровье стало фактически неподконтрольной кишиневу территорией."
world,в киргизии завершилось голосование на референдуме по изменению конституции,"все избирательные участки по проведению всенародного референдума по изменению конституции и местных выборов на территории киргизии завершили свою работу в 20.00 по местному времени (17.00 мск), сообщил риа новости представитель пресс-службы цик республики. в киргизии 11 декабря проходил всенародный референдум по изменению действующей конституции, принятой после свержения режима экс-президента курманбека бакиева в 2010 году.  одновременно с референдумом, в 405 населенных пунктах республики, в том числе в столице, прошли выборы в местные кенеши (советы). ""все участковые избирательные комиссии на территории республики завершили свою работу в 20.00"", — сказал собеседник агентства. по его словам, согласно законодательству страны, двери избирательных участков закрываются ровно в восемь вечера по местному времени, однако граждане, которые уже находятся внутри участка имеют право завершить процедуру голосования. по данным цик, часть избирательных участков, находящихся за пределами киргизии, продолжит работу в соответствии с часовыми поясами, где они находятся. самым последним завершится голосование на территории посольства киргизии в сша."
